Дата,Цена,Откр.,Макс.,Мин.,Объём,Изм. %,dayofweek,quarter,month,year,dayofyear,dayofmonth,weekofyear,SMA_20,EMA_20,RSI,MACD,Signal_Line
2021-06-09,1650.0,1630.0,1749.2,1630.0,6016000,1.24,2,2,6,2021,160,9,23,1668.3399999999997,1728.4732655420967,32.8125,-129.50429624174808,-168.7808790421202
2021-06-10,1650.0,1652.2,1680.0,1648.2,4385000,0.0,3,2,6,2021,161,10,23,1672.1399999999999,1736.73360928337,33.846153846153854,-137.77482597293283,-178.6000247422132
2021-06-11,1654.0,1653.0,1676.6,1621.2,4019000,0.24,4,2,6,2021,162,11,23,1676.6299999999999,1745.863462892146,35.48387096774192,-146.3270319065839,-188.80632443453328
2021-06-14,1660.8,1666.4,1719.8,1654.4,946000,0.41,0,2,6,2021,165,14,24,1683.9299999999998,1755.5333010913193,46.45161290322574,-155.52163610689377,-199.42614756652063
2021-06-15,1660.0,1678.2,1678.2,1640.0,772000,-0.05,1,2,6,2021,166,15,24,1691.8899999999999,1765.5052275219846,39.21568627450975,-165.6875253064618,-210.40227543142734
2021-06-16,1657.6,1630.0,1682.4,1630.0,597000,-0.14,2,2,6,2021,167,16,24,1699.6899999999998,1776.6110409453513,30.62200956937791,-176.17144169854373,-221.5809629626687
2021-06-17,1661.2,1674.2,1674.2,1631.8,442000,0.22,3,2,6,2021,168,17,24,1711.2,1789.138518939599,22.068965517241352,-186.74587401427675,-232.93334327869994
2021-06-18,1664.6,1661.2,1668.0,1645.6,772000,0.2,4,2,6,2021,169,18,24,1725.64,1802.6057314595569,20.253164556961963,-197.89293672978692,-244.48021059480573
2021-06-21,1665.0,1664.6,1670.0,1631.2,1323000,0.02,0,2,6,2021,172,21,25,1744.25,1817.132650560563,13.748657357679875,-209.58838133424092,-256.1270290610604
2021-06-22,1668.2,1665.0,1685.0,1661.2,1885000,0.19,1,2,6,2021,173,22,25,1764.2100000000003,1833.1466137774642,12.610837438423616,-221.5081905372458,-267.7616909927653
2021-06-23,1677.6,1669.8,1710.4,1655.4,1830000,0.56,2,2,6,2021,174,23,25,1789.05,1850.5094152277236,14.979757085020196,-233.82608242126685,-279.3250661066451
2021-06-24,1689.8,1697.8,1720.0,1656.0,2276000,0.73,3,2,6,2021,175,24,25,1824.17,1868.7104063043262,11.508553654743366,-247.10417595438025,-290.6998120279897
2021-06-25,1688.0,1689.8,1720.0,1680.0,1034000,-0.11,4,2,6,2021,176,25,25,1860.78,1887.54308065215,8.753148614609557,-261.69979095912663,-301.59872104639203
2021-06-28,1674.4,1666.2,1710.0,1656.0,730000,-0.81,0,2,6,2021,179,28,26,1894.3799999999999,1908.5476154576393,3.6335721596724824,-276.3392880603251,-311.5734535682084
2021-06-29,1672.0,1660.2,1684.4,1660.0,1669000,-0.14,1,2,6,2021,180,29,26,1927.6600000000003,1933.1947328742328,2.837902837902817,-289.62040198861337,-320.38199494517914
2021-06-30,1671.0,1689.0,1689.0,1666.2,681000,-0.06,2,2,6,2021,181,30,26,1961.6100000000001,1960.688915282047,2.0946470131885064,-302.11490882815815,-328.07239318432056
2021-07-01,1672.0,1685.6,1686.0,1655.2,1599000,0.06,3,3,7,2021,182,1,26,1995.5700000000002,1991.1824853117362,1.4802631578947256,-313.56622615676747,-334.5617642733612
2021-07-02,1665.2,1677.6,1705.0,1664.0,1701000,-0.41,4,3,7,2021,183,2,26,2029.47,2024.78064166034,0.5230125523012532,-323.72312607573053,-339.8106488025096
2021-07-05,1675.4,1669.8,1715.0,1652.0,3814000,0.61,0,3,7,2021,186,5,27,2064.13,2062.631235519323,8.082292432035274,-331.28596013846914,-343.8325294842043
2021-07-06,1690.0,1695.0,1703.6,1670.2,1089000,0.87,1,3,7,2021,187,6,27,2098.49,2103.3924182055675,10.462287104622874,-337.1587271038047,-346.9691718206381
2021-07-07,1726.0,1680.4,1729.6,1679.8,1858000,2.13,2,3,7,2021,188,7,27,2132.7699999999995,2146.9074095956275,10.79046424090339,-341.2369318180504,-349.42178299984647
2021-07-08,1739.8,1726.0,1775.0,1691.8,1932000,0.8,3,3,7,2021,189,8,27,2164.97,2191.2134527109565,11.071428571428584,-345.1442122814253,-351.4679957952955
2021-07-09,1800.0,1739.4,1845.8,1739.4,2403000,3.46,4,3,7,2021,190,9,27,2197.8900000000003,2238.7306582594783,12.016574585635354,-346.5161344396754,-353.048941673763
2021-07-12,1820.0,1800.0,1899.0,1756.0,2860000,1.11,0,3,7,2021,193,12,28,2231.15,2284.9128328131073,12.21224031443009,-349.3564258570832,-354.6821434822849
2021-07-13,1816.0,1815.4,1852.0,1815.0,2778000,-0.22,1,3,7,2021,194,13,28,2270.15,2333.8510257408025,11.647488071849565,-349.93648616283554,-356.0135728885853
2021-07-14,1887.8,1840.0,1948.0,1817.0,9975000,3.95,2,3,7,2021,195,14,28,2320.85,2388.361660029308,12.695013765677587,-345.1795960634454,-357.53284457002275
2021-07-15,1950.0,1953.6,2050.0,1864.0,11239000,3.29,3,3,7,2021,196,15,28,2376.3,2441.0523610850246,14.835900870730057,-341.3978258483917,-360.6211566966671
2021-07-16,2036.8,1970.0,2080.0,1954.0,13901000,4.45,4,3,7,2021,197,16,28,2425.31,2492.7420833045007,16.45005569996286,-337.93821621611005,-365.4269894087359
2021-07-19,2064.2,2049.0,2200.0,2025.0,11831000,1.35,0,3,7,2021,200,19,29,2473.4700000000003,2540.7359868102376,15.32341750259424,-337.44484950412743,-372.29918270689234
2021-07-20,2165.0,2066.2,2190.0,2066.2,7797000,4.88,1,3,7,2021,201,20,29,2525.0699999999997,2590.897669632368,14.472394642273755,-334.6966636353186,-381.01276600758354
2021-07-21,2380.0,2170.0,2498.8,2170.0,26820000,9.93,2,3,7,2021,202,21,29,2581.5699999999997,2635.7290032778806,14.126275510204067,-336.58393674625177,-392.5917916006497
2021-07-22,2422.0,2381.2,2640.0,2245.0,40795000,1.76,3,3,7,2021,203,22,29,2625.1899999999996,2662.647845728184,11.781914893617014,-355.98792625517126,-406.5937553142491
2021-07-23,2360.0,2499.8,2599.0,2260.0,13962000,-2.56,4,3,7,2021,204,23,29,2660.0899999999997,2687.9791979100983,12.31826592651339,-379.85283030102573,-419.2452125790185
2021-07-26,2340.0,2440.0,2440.0,2210.2,9775000,-0.85,0,3,7,2021,207,26,30,2709.8399999999997,2722.5033240058983,9.077380952380992,-398.47526666062913,-429.0933081485167
2021-07-27,2351.0,2388.8,2388.8,2320.0,4007000,0.47,1,3,7,2021,208,27,30,2764.4399999999996,2762.7668317959933,8.20995962314943,-414.4118997354585,-436.7478185204886
2021-07-28,2350.2,2359.8,2458.0,2320.0,6380000,-0.03,2,3,7,2021,209,28,30,2814.39,2806.1107088271506,6.644640234948611,-429.8450292275429,-442.33179821674605
2021-07-29,2350.0,2368.0,2413.2,2336.0,2839000,-0.01,3,3,7,2021,210,29,30,2860.34,2854.1013097563246,10.141342756183747,-443.20956862685716,-445.4534904640468
2021-07-30,2358.4,2388.0,2388.0,2333.0,1680000,0.36,4,3,7,2021,211,30,30,2912.23,2907.164605520148,19.68152866242039,-453.80053246195575,-446.0144709233442
2021-08-02,2362.6,2369.0,2395.8,2338.2,3442000,0.18,0,3,8,2021,214,2,31,2964.27,2964.929300838058,16.626311541565798,-461.57299128476234,-444.06795553869125
2021-08-03,2375.6,2354.4,2411.0,2351.0,3486000,0.55,1,3,8,2021,215,3,31,3015.88,3028.3323851368013,15.940159917461969,-465.2073224908204,-439.69169660217347
2021-08-04,2370.0,2389.0,2429.8,2368.2,3793000,-0.24,2,3,8,2021,216,4,31,3067.1,3097.0410572564647,19.886922320550653,-464.40303508486795,-433.3127901300117
2021-08-05,2398.2,2371.4,2414.0,2354.0,1863000,1.19,3,3,8,2021,217,5,31,3123.6,3173.571694862408,24.074294558876076,-456.0513368309453,-425.5402288912976
2021-08-06,2465.2,2413.6,2500.2,2391.2,5232000,2.79,4,3,8,2021,218,6,31,3198.2699999999995,3255.1897680058196,23.35682106965463,-441.62933161476076,-417.9124519063857
2021-08-09,2600.0,2468.0,2737.2,2465.0,11997000,5.47,0,3,8,2021,221,9,32,3270.0099999999998,3338.3465856906428,25.149253731343308,-423.6197274062529,-411.9832319792919
2021-08-10,2830.0,2600.2,2839.0,2600.2,13143000,8.85,1,3,8,2021,222,10,32,3348.95,3416.0672789212367,29.571759259259252,-408.19627290875724,-409.07410812255165
2021-08-11,2996.8,2878.0,3100.0,2805.0,31428000,5.89,2,3,8,2021,223,11,32,3402.46,3477.7585714392617,33.48623853211011,-405.9911179260084,-409.2935669260002
2021-08-12,2930.2,2996.0,3080.0,2820.0,14437000,-2.22,3,3,8,2021,224,12,32,3456.45,3528.3857894854996,27.284324669111783,-414.2544856691029,-410.11917917599817
2021-08-13,3000.0,2928.0,3014.8,2871.2,6815000,2.38,4,3,8,2021,225,13,32,3528.9399999999996,3591.3527146944994,21.71319796954313,-411.9949370696477,-409.085352552722
2021-08-16,3096.2,3050.0,3169.0,3040.0,11450000,3.21,0,3,8,2021,228,16,33,3613.1299999999997,3653.6003688728674,22.99422120682702,-410.2251868635117,-408.3579564234905
2021-08-17,3295.0,3130.0,3300.0,3104.0,17585000,6.42,1,3,8,2021,229,17,33,3700.31,3712.2740919121165,21.8211962759852,-411.79433933693826,-407.8911488134852
2021-08-18,3252.4,3347.0,3430.0,3189.0,20150000,-1.29,2,3,8,2021,230,18,33,3773.7699999999995,3756.1976805344443,32.04744485090346,-428.04886719448405,-406.9153511826219
2021-08-19,3120.0,3275.0,3341.8,3000.4,20309000,-4.07,3,3,8,2021,231,19,33,3857.6,3809.2290153275435,24.120766150849477,-438.23193559164974,-401.6319721796564
2021-08-20,3355.0,3180.0,3390.0,3124.2,14782000,7.53,4,3,8,2021,232,20,33,3966.35,3881.779437993601,23.259939476155694,-431.37422382815294,-392.481981326658
2021-08-23,3432.0,3390.0,3490.8,3350.0,20008000,2.3,0,3,8,2021,235,23,34,4084.4199999999996,3937.2299051508217,20.79873098814967,-440.2740284670622,-382.75892070128424
2021-08-24,3350.0,3478.4,3519.0,3300.0,15043000,-2.39,1,3,8,2021,236,24,34,4186.87,3990.4120004298557,16.406602327049697,-453.0694296102947,-368.3801437598397
2021-08-25,3269.2,3396.8,3396.8,3182.6,13172000,-2.41,2,3,8,2021,237,25,34,4301.870000000001,4057.8237899487876,16.2101075852093,-454.4618226387802,-347.20782229722596
2021-08-26,3387.8,3275.0,3448.8,3261.0,7453000,3.63,3,3,8,2021,238,26,34,4420.370000000001,4140.836820469713,15.87849805171804,-441.4017595931191,-320.39432221183733
2021-08-27,3399.2,3448.8,3580.0,3358.0,7029000,0.34,4,3,8,2021,239,27,34,4530.05,4220.103854203367,13.723689246077313,-430.3876171662114,-290.1424628665169
2021-08-30,3394.8,3430.2,3450.0,3366.8,3430000,-0.13,0,3,8,2021,242,30,35,4623.1900000000005,4306.514786224774,11.68976897689771,-411.23011003708643,-255.0811742915933
2021-08-31,3400.0,3402.0,3450.0,3320.0,4383000,0.15,1,3,8,2021,243,31,35,4712.46,4402.484763722118,18.084780074842044,-380.3486357008278,-216.04394035522
2021-09-01,3500.0,3401.0,3500.0,3360.0,4837000,2.94,2,3,9,2021,244,1,35,4799.96,4508.009475692867,17.709960350835033,-335.9297555741723,-174.96776651881805
2021-09-02,3891.6,3512.6,3899.6,3442.2,23879000,11.19,3,3,9,2021,245,2,35,4877.96,4614.115736292117,20.36358703025371,-284.5306794041626,-134.7272692549795
2021-09-03,3900.0,3930.0,4180.0,3780.0,26668000,0.22,4,3,9,2021,246,3,35,4932.879999999999,4690.170024322866,21.956101140836623,-254.6601395740172,-97.27641671768372
2021-09-06,4178.8,3898.8,4198.0,3898.8,13820000,7.15,0,3,9,2021,249,6,36,4981.679999999999,4773.345816356852,32.17482885729332,-213.68559397882655,-57.930486003600336
2021-09-07,3900.2,4198.0,4295.0,3540.0,31533000,-6.67,1,3,9,2021,250,7,36,5017.74,4835.929586499678,27.477477477477493,-186.6659289612735,-18.99170900979378
2021-09-08,4076.6,3910.0,4149.8,3890.0,14996000,4.52,2,3,9,2021,251,8,36,5072.73,4934.427437710171,30.088298582770648,-121.09732482670643,22.92684597807615
2021-09-09,4380.0,4111.4,4398.0,4099.8,20006000,7.44,3,3,9,2021,252,9,36,5112.9,5024.725062732295,36.3013698630137,-53.607254461107004,58.9328886792718
2021-09-10,4683.8,4375.0,4730.0,4225.6,24819000,6.94,4,3,9,2021,253,10,36,5140.63,5092.590858809379,43.190107641668895,2.422722688601425,87.0679244643665
2021-09-13,4839.8,4800.0,5070.0,4700.0,31031000,3.33,0,3,9,2021,256,13,37,5153.280000000001,5135.621475526155,49.17958480645454,42.96974482966834,108.22922490830776
2021-09-14,4764.2,4932.0,4932.0,4537.0,15690000,-1.56,1,3,9,2021,257,14,37,5155.3099999999995,5166.760578213119,46.848602988953864,78.21383861947288,124.5440949279676
2021-09-15,4929.0,4820.0,5088.8,4800.0,14356000,3.46,2,3,9,2021,258,15,37,5157.59,5209.135375919763,48.30127284907647,129.75791704035692,136.12665900509128
2021-09-16,5295.0,5000.0,5300.0,4929.0,34495000,7.43,3,3,9,2021,259,16,37,5154.61,5238.623310227106,61.25393209675671,176.87988015879,137.71884449627487
2021-09-17,5716.4,5311.0,5800.0,5306.0,69072000,7.96,4,3,9,2021,260,17,37,5137.3099999999995,5232.688921829959,76.46580907244412,197.18638755491702,127.92858558064606
2021-09-20,5481.0,5654.0,5654.0,4780.0,48518000,-4.12,0,3,9,2021,263,20,38,5091.92,5181.771966233113,71.87650747708634,177.3305277215386,110.61413508707831
2021-09-21,5650.0,5541.8,5750.0,5525.0,27786000,3.08,1,3,9,2021,264,21,38,5058.12,5150.274278468178,84.01697312588401,173.37587713098492,93.93503692846323
2021-09-22,5639.2,5698.8,5728.0,5467.8,20140000,-0.19,2,3,9,2021,265,22,38,5016.32,5097.671570938513,84.8194794290512,148.5992012553179,74.0748268778328
2021-09-23,5581.4,5710.0,5710.0,5500.0,10475000,-1.02,3,3,9,2021,266,23,38,4974.36,5040.6685784057245,79.84574111334676,115.91334657393418,55.44373328346152
2021-09-24,5262.0,5580.0,5580.0,5200.0,19267000,-5.72,4,3,9,2021,267,24,38,4935.34,4983.749481395801,66.4218258132214,78.39338883043911,40.32632996084335
2021-09-27,5180.2,5262.0,5419.8,4830.0,39510000,-1.55,0,3,9,2021,270,27,39,4912.25,4954.459953121675,68.36694345591141,61.88473892757065,30.80956524344441
2021-09-28,5150.0,5198.4,5300.0,5012.0,10068000,-0.58,1,3,9,2021,271,28,39,4893.99,4930.697842923957,67.51269035532995,48.24228412169214,23.040771822412847
2021-09-29,5060.0,5100.0,5140.0,4908.8,14941000,-1.75,2,3,9,2021,272,29,39,4877.49,4907.613405337005,63.60619469026549,33.20275403678261,16.74039374759302
2021-09-30,4990.0,5064.2,5126.0,4621.0,26752000,-1.38,3,3,9,2021,273,30,39,4869.2,4891.5727111619535,61.20283018867924,22.68753194241708,12.624803675295622
2021-10-01,4876.0,4944.0,4948.6,4670.0,15282000,-2.28,4,4,10,2021,274,1,39,4862.7,4881.211943915843,55.10204081632653,16.063557095536453,10.109121608515256
2021-10-04,4900.0,4778.4,4920.0,4660.0,11556000,0.49,0,4,10,2021,277,4,40,4864.4,4881.760569591195,57.010396178701896,18.982577460493303,8.620512736759956
2021-10-05,5000.0,4970.0,5250.0,4840.0,19689000,2.04,1,4,10,2021,278,5,40,4866.5,4879.840629548163,64.76220874561122,19.988562326884676,6.029996555826617
2021-10-06,4880.0,4999.0,4999.0,4830.0,5570000,-2.4,2,4,10,2021,279,6,40,4861.52,4867.192274763759,55.863956215793586,10.800003922506221,2.540355113062103
2021-10-07,4934.6,4900.0,5081.4,4782.2,6678000,1.12,3,4,10,2021,280,7,40,4863.27,4865.844093159944,53.802710843373546,11.133152956591402,0.4754429107010738
2021-10-08,4936.8,4934.6,5052.0,4870.0,6583000,0.04,4,4,10,2021,281,8,40,4862.05,4858.606629282044,56.818181818181834,5.837162771635121,-2.1889846007715086
2021-10-11,4880.4,4936.8,4969.8,4872.2,3003000,-1.14,0,4,10,2021,284,11,41,4859.71,4850.375748153838,47.34195402298847,-1.2313507047501844,-4.195521443873166
2021-10-12,4809.8,4899.8,4899.8,4796.2,3014000,-1.45,1,4,10,2021,285,12,41,4860.39,4847.215300591084,37.24430721729063,-4.492888258903804,-4.936564128653911
2021-10-13,4869.4,4805.0,4945.0,4660.2,6458000,1.24,2,4,10,2021,286,13,41,4862.469999999999,4851.153753284882,46.90123950419833,-1.4020814533487282,-5.047483096091437
2021-10-14,4949.0,4860.0,4967.2,4800.0,3608000,1.63,3,4,10,2021,287,14,41,4861.7,4849.233095735923,53.90624999999999,-3.5050577640267875,-5.958833506777114
2021-10-15,4808.6,4980.0,4990.0,4808.6,3425000,-2.84,4,4,10,2021,288,15,41,4858.5,4838.731316339704,33.04405874499348,-14.242964869454227,-6.572277442464696
2021-10-18,4805.0,4830.0,4870.0,4740.0,2390000,-0.07,0,4,10,2021,291,18,42,4861.07,4841.903033849147,36.55913978494626,-13.4459959040978,-4.654605585717313
2021-10-19,4814.0,4880.0,4880.0,4800.0,1023000,0.19,1,4,10,2021,292,19,42,4862.32,4845.787563728004,37.14652956298203,-11.866650120618033,-2.456758006122191
2021-10-20,4800.0,4833.0,4839.2,4740.0,3234000,-0.29,2,4,10,2021,293,20,42,4863.12,4849.133623067793,42.43672748675699,-10.59458840976913,-0.10428497749823018
2021-10-21,4801.0,4800.0,4820.0,4674.2,4932000,0.02,3,4,10,2021,294,21,42,4859.32,4854.305583390719,42.237844171060374,-7.391417449232904,2.5182908805694946
2021-10-22,4800.2,4790.4,5016.0,4790.4,4575000,-0.02,4,4,10,2021,295,22,42,4855.7699999999995,4859.916697431847,38.58988159311089,-3.297313169433437,4.995717963020094
2021-10-25,4815.0,4997.0,4999.2,4805.0,1077000,0.31,0,4,10,2021,298,25,43,4852.8099999999995,4866.202665582567,44.10686223153485,2.0576681210659444,7.068975746133477
2021-10-26,4820.0,4822.2,4868.2,4740.0,4290000,0.1,1,4,10,2021,299,26,43,4843.5599999999995,4871.592419854416,48.77089478859391,7.355732704633738,8.32180265240036
2021-10-27,4894.2,4845.0,4947.0,4755.0,3568000,1.54,2,4,10,2021,300,27,43,4836.93,4877.023200891723,59.65123271196626,13.501906297410642,8.563320139342014
2021-10-28,4860.0,4910.0,4931.6,4760.0,2990000,-0.7,3,4,10,2021,301,28,43,4827.46,4875.215116775062,66.81503461918885,13.595358318774743,7.328673599824857
2021-10-29,4910.0,4930.0,4988.6,4874.6,2837000,1.03,4,4,10,2021,302,29,43,4819.96,4876.816708014541,74.97225305216416,16.99906823231595,5.762002420087384
2021-11-01,4942.0,4805.0,4975.0,4805.0,1713000,0.65,0,4,11,2021,305,1,44,4813.21,4873.323729910809,79.61107837360035,16.005271529492347,2.952735967030243
2021-11-02,4900.4,4946.2,5000.0,4850.0,2392000,-0.84,1,4,11,2021,306,2,44,4803.11,4866.094648848788,83.07240704500965,11.245839788368357,-0.3103979235852834
2021-11-03,4915.0,4894.2,4958.8,4851.0,1558000,0.3,2,4,11,2021,307,3,44,4803.24,4862.483559253924,75.19929140832596,9.243134696413108,-3.1994573515736935
2021-11-05,4910.2,4915.0,4940.6,4844.0,1648000,-0.1,4,4,11,2021,309,5,44,4825.879999999999,4856.9555128596,72.12408444635926,5.065963692550213,-6.310105363570393
2021-11-08,4890.0,4910.2,4921.0,4848.4,1583000,-0.41,0,4,11,2021,312,8,45,4835.87,4851.350830002716,70.03561887800531,0.14941504845501186,-9.154122627600545
2021-11-09,4894.0,4890.0,4928.0,4860.6,1313000,0.08,1,4,11,2021,313,9,45,4846.12,4847.282496318792,61.662093296746356,-4.071334894348183,-11.480007046614434
2021-11-10,4851.4,4896.0,4927.8,4817.0,2255000,-0.87,2,4,11,2021,314,10,45,4856.42,4842.364864352348,61.08237166732984,-9.806599950155032,-13.332175084680996
2021-11-11,4854.0,4814.0,4910.0,4802.2,4348000,0.05,3,4,11,2021,315,11,45,4868.8,4841.413797442069,46.304675716440414,-12.646787713018057,-14.213568868312487
2021-11-12,4885.0,4854.0,4885.0,4741.4,5997000,0.64,4,4,11,2021,316,12,45,4881.1,4840.088934014918,27.990517870167764,-16.35267409088283,-14.605264157136094
2021-11-15,4860.0,4820.0,4875.8,4780.0,2135000,-0.51,0,4,11,2021,319,15,46,4891.04,4835.361453384909,40.59867629362215,-24.001239262763193,-14.16841167369941
2021-11-16,4830.0,4848.0,4848.0,4780.2,2788000,-0.62,1,4,11,2021,320,16,46,4900.04,4832.767922162267,39.920888483188804,-30.869026238323386,-11.710204776433464
2021-11-17,4830.0,4840.0,4844.2,4751.2,2306000,0.0,2,4,11,2021,321,17,46,4908.54,4833.059282389873,39.769627159745376,-36.13127032366265,-6.920499410960981
2021-11-18,4724.0,4810.0,4820.0,4658.6,5448000,-2.19,3,4,11,2021,322,18,46,4918.54,4833.381312115123,34.562819035073275,-42.32226156969682,0.38219331721443517
2021-11-19,4730.0,4738.4,4779.8,4672.8,2165000,0.13,4,4,11,2021,323,19,46,4934.38,4844.895134443032,34.705687830687836,-38.81589386453015,11.05830703894225
2021-11-22,4741.0,4730.2,4748.0,4566.2,5488000,0.23,0,4,11,2021,326,22,47,4943.39,4856.989359121245,35.890681593677954,-34.386807900996246,23.52685726481035
2021-11-23,4630.0,4741.0,4741.0,4493.0,5661000,-2.34,1,4,11,2021,327,23,47,4953.83,4869.198765344534,32.13663297316138,-29.353511883527062,38.005273556262
2021-11-24,4687.4,4650.0,4700.0,4457.6,5475000,1.24,2,4,11,2021,328,24,47,4971.83,4894.377582749222,36.170589276234296,-11.20041752110592,54.84496991620926
2021-11-25,4704.8,4684.0,4740.0,4652.6,1841000,0.37,3,4,11,2021,329,25,47,4980.2699999999995,4916.1646967228235,35.77178858942948,6.288083538146566,71.35631677553805
2021-11-26,4710.0,4697.2,4715.8,4550.0,1821000,0.11,4,4,11,2021,330,26,47,4985.43,4938.413612167331,35.59735283873215,26.74667094776487,87.62337508488592
2021-11-29,4775.0,4710.0,4960.8,4686.4,7276000,1.38,0,4,11,2021,333,29,48,4987.9400000000005,4962.457150290208,44.43163097199343,51.94077093680062,102.84255111916617
2021-11-30,4740.0,4840.0,4880.0,4660.0,2766000,-0.73,1,4,11,2021,334,30,48,4989.1900000000005,4982.189481899703,41.39176103725587,76.72392007281633,115.56799616475755
2021-12-01,4903.0,4750.0,4925.0,4750.0,3509000,3.44,2,4,12,2021,335,1,48,4991.68,5007.683111573357,46.03029749954372,110.80388249627231,125.27901518774284
2021-12-02,5367.8,4930.0,5367.8,4924.2,12014000,9.48,3,4,12,2021,336,2,48,4987.08,5018.702386475816,83.44665271966525,136.0942507895379,128.89779836061047
2021-12-03,5110.0,5480.0,5500.0,5020.0,8578000,-4.8,4,4,12,2021,337,3,48,4961.1900000000005,4981.955269262743,77.1974063400576,119.06931358145812,127.09868525337862
2021-12-06,5095.0,5110.0,5187.0,4909.0,8263000,-0.29,0,4,12,2021,340,6,49,4955.6900000000005,4968.476876553557,78.469387755102,121.85611280196008,129.10602817135873
2021-12-07,5100.0,5169.8,5270.4,4982.2,3556000,0.1,1,4,12,2021,341,7,49,4946.4400000000005,4955.158653032879,74.0847784200385,125.16790216628215,130.91850701370836
2021-12-08,5099.0,5171.8,5193.0,4981.2,2766000,-0.02,2,4,12,2021,342,8,49,4937.09,4939.912195457393,74.46202531645565,127.06523474159712,132.3561582255649
2021-12-09,5100.0,5161.2,5161.2,4970.0,2886000,0.02,3,4,12,2021,343,9,49,4927.1900000000005,4923.166110768698,72.15578043544923,127.74051763239459,133.67888909655684
2021-12-10,5083.8,5095.0,5150.0,5030.0,1060000,-0.32,4,4,12,2021,344,10,49,4917.1900000000005,4904.552017165403,67.31851851851852,126.64256208381266,135.16348196259742
2021-12-13,5040.0,5160.0,5160.0,4970.0,2418000,-0.86,0,4,12,2021,347,13,50,4907.6,4885.683808445971,52.56016385048643,125.04855246240459,137.2937119322936
2021-12-14,5000.0,4996.2,5024.8,4800.0,4036000,-0.79,1,4,12,2021,348,14,50,4900.6,4869.439998808705,55.41385948026949,125.65476487344495,140.35500179976586
2021-12-15,5030.0,5010.0,5085.0,4950.2,2399000,0.6,2,4,12,2021,349,15,50,4894.36,4855.696840788569,57.274309873165876,128.67353395264945,144.0300610313461
2021-12-16,5040.8,5100.0,5100.0,5001.8,903000,0.21,3,4,12,2021,350,16,50,4886.32,4837.349139818944,58.678917308169865,127.60042053806865,147.86919280102026
2021-12-17,4910.2,5050.0,5063.0,4910.2,2669000,-2.59,4,4,12,2021,351,17,50,4878.48,4815.933259799886,50.754661142349796,123.27509511745029,152.93638586675814
2021-12-20,4949.8,5020.0,5040.4,4877.8,2697000,0.81,0,4,12,2021,354,20,51,4870.46,4806.01044504198,54.486184414778045,129.2587692879706,160.3517085540851
2021-12-21,4990.0,4937.8,4990.0,4780.0,3894000,0.81,1,4,12,2021,355,21,51,4857.0199999999995,4790.87470241482,57.352941176470594,130.9839858577925,168.1249433706137
2021-12-22,4856.2,4818.8,4990.0,4818.8,2344000,-2.68,2,4,12,2021,356,22,51,4847.57,4769.914144774274,48.111332007952285,127.1876770307972,177.41018274881898
2021-12-23,4808.0,4859.0,4930.0,4750.0,2210000,-0.99,3,4,12,2021,357,23,51,4839.11,4760.831423171566,43.35937500000003,134.1154766438931,189.96580917832443
2021-12-24,4760.2,4847.2,4864.8,4760.2,1061000,-0.99,4,4,12,2021,358,24,51,4807.15,4755.866309821205,35.53062178588124,145.91473394433342,203.92839231193227
2021-12-27,4800.0,4787.8,4904.4,4609.0,2627000,0.84,0,4,12,2021,361,27,52,4801.64,4755.410131907647,54.80658751436229,163.7193898595242,218.43180690383198
2021-12-28,4789.8,4848.0,4848.0,4720.6,2496000,-0.21,1,4,12,2021,362,28,52,4789.2,4750.716461582137,59.36639118457301,180.0108686478652,232.1099111649089
2021-12-29,4811.0,4755.0,4840.0,4720.2,1433000,0.44,2,4,12,2021,363,29,52,4776.26,4746.602404906572,50.73572689817539,199.22492530283398,245.13467179416983
2021-12-30,4850.0,4800.2,4972.8,4735.4,2417000,0.81,3,4,12,2021,364,30,52,4760.0599999999995,4739.823710686211,60.80042406573018,218.69268597440714,256.61210841700375
2022-01-03,5000.0,4910.0,5048.8,4895.0,1636000,3.09,0,1,1,2022,3,3,1,4742.7,4728.226206547917,87.01460634128962,236.38873416285878,266.09196402765286
2022-01-04,4910.0,5160.0,5160.0,4900.0,1049000,-1.8,1,1,1,2022,4,4,1,4709.0,4699.618438816119,58.586525759577285,240.2642177173866,273.51777149385134
2022-01-05,4913.0,4987.0,4987.0,4856.2,892000,0.06,2,1,1,2022,5,5,1,4685.75,4677.473011323079,61.23742079761462,250.87962810564022,281.8311599379675
2022-01-06,4901.0,4850.2,4920.6,4850.2,707000,-0.24,3,1,1,2022,6,6,1,4660.175,4652.680696725509,61.43386897404203,260.4741391378384,289.5690428960494
2022-01-10,4900.0,4876.4,4921.4,4826.2,736000,-0.02,0,1,1,2022,10,10,2,4640.325,4626.541822696615,62.43226971703793,270.15332755874897,296.8427688356021
2022-01-11,4892.0,4851.0,4916.2,4851.0,344000,-0.16,1,1,1,2022,11,11,2,4617.825,4597.756751401522,61.66107382550335,278.6798069242195,303.5151291548153
2022-01-12,4900.0,4893.0,4900.0,4808.6,1468000,0.16,2,1,1,2022,12,12,2,4598.05,4566.78377786484,65.61819764910753,286.32371612270435,309.72395971246425
2022-01-13,4875.2,4850.4,4898.0,4850.0,501000,-0.51,3,1,1,2022,13,13,2,4585.55,4531.708386061138,61.134693032405,291.1008698106225,315.5740206099042
